Date,Matchup,Team,Player,Pos,BasePoints,BaseBounds,BaseAssists,BaseSteals,BaseBlocks,Base3PM,BaseMinutes,EnhPoints,EnhRebounds,EnhAssists,EnhMinutes,PointsBoost,HasInjuryAdj,HasEnhancement,HasGameScript,StarTier,Usage,FGPct,IsHome,GamesPlayed,LastUpdated
2025-10-31,DEN @ POR,DEN,Peyton Watson,SG,6.5,2.8,2.0,0.8,1.5,0.5,20.8,6.5,2.8,2.0,20.8,0.0,N,N,N,Key Role,9.6,75.0,N,4,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,DEN,Bruce Brown,SG,5.5,4.3,2.0,1.0,0.3,0.8,18.2,5.5,4.3,2.0,18.2,0.0,N,N,N,Key Role,12.0,56.3,N,4,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,DEN,Jamal Murray,SG,13.2,2.1,2.9,1.3,0.0,3.0,16.4,16.2,2.1,2.9,16.4,3.0,Y,Y,N,Superstar,30.4,50.0,N,4,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,DEN,Jonas Valančiūnas,C,8.5,5.0,1.5,0.0,0.5,0.0,12.4,8.5,5.0,1.5,12.4,0.0,N,N,N,Key Role,29.5,56.0,N,4,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,POR,Deni Avdija,PF,22.6,6.4,4.2,0.6,1.0,2.4,32.4,24.1,6.4,4.2,32.4,1.5,N,Y,N,Star,27.0,48.1,Y,5,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,POR,Toumani Camara,SF,11.0,5.2,3.8,1.2,0.2,1.6,32.4,12.5,5.2,3.8,32.4,1.5,N,Y,N,Star,14.5,39.2,Y,5,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,POR,Jrue Holiday,PG,19.6,5.4,7.8,1.4,0.4,2.6,32.3,21.6,5.4,7.8,32.3,2.0,N,Y,N,Superstar,22.4,51.4,Y,5,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,POR,Jerami Grant,SF,21.6,2.6,1.4,1.4,0.6,2.8,27.5,23.1,2.6,1.4,27.5,1.5,N,Y,N,Star,22.8,52.5,Y,5,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,POR,Donovan Clingan,C,10.4,9.0,2.4,1.0,1.6,0.8,25.9,11.9,9.0,2.4,25.9,1.5,N,Y,N,Star,12.1,57.1,Y,5,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,POR,Shaedon Sharpe,SG,14.5,3.8,1.4,1.6,0.0,1.8,23.9,17.0,3.8,1.4,23.9,2.5,Y,Y,N,Star,30.5,32.6,Y,5,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,POR,Blake Wesley,SG,6.2,2.8,3.4,1.6,0.2,0.4,17.7,6.2,2.8,3.4,17.7,0.0,N,N,N,Key Role,16.4,41.4,Y,5,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,POR,Matisse Thybulle,SG,5.0,1.0,0.8,2.5,0.0,1.0,12.2,5.0,1.0,0.8,12.2,0.0,N,N,N,Bench,10.2,60.0,Y,4,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,POR,Kris Murray,SF,2.7,1.1,0.2,1.3,0.3,0.5,10.6,2.7,1.1,0.2,10.6,0.0,Y,N,N,Bench,8.6,52.9,Y,4,2025-10-31T19:56:13.859Z
2025-10-31,NOP @ LAC,NOP,Trey Murphy III,PF,12.8,7.3,3.3,1.0,0.0,1.3,35.8,14.3,7.3,3.3,35.8,1.5,N,Y,N,Star,17.0,34.6,N,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,NOP,Jordan Poole,SG,17.3,1.8,3.3,0.3,0.3,2.5,32.2,18.8,1.8,3.3,32.2,1.5,N,Y,N,Star,20.9,35.6,N,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,NOP,Zion Williamson,SF,21.7,6.3,4.7,3.0,0.3,0.0,32.2,23.7,6.3,4.7,32.2,2.0,N,Y,N,Superstar,29.8,46.8,N,3,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,NOP,Herbert Jones,SF,8.3,4.8,1.5,1.0,0.3,1.5,26.9,8.3,4.8,1.5,26.9,0.0,N,N,N,Key Role,19.0,29.7,N,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,NOP,Jeremiah Fears,SG,13.3,1.8,2.8,1.3,0.0,0.3,26.0,13.3,1.8,2.8,26.0,0.0,N,N,N,Key Role,23.0,52.3,N,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,NOP,Saddiq Bey,SG,10.0,3.5,1.8,1.3,0.0,2.3,25.2,10.0,3.5,1.8,25.2,0.0,N,N,N,Key Role,16.9,37.8,N,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,NOP,Yves Missi,C,8.7,6.0,1.3,0.3,1.0,0.0,22.2,8.7,6.0,1.3,22.2,0.0,N,N,N,Key Role,13.9,71.4,N,3,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,NOP,Derik Queen,C,8.5,5.5,0.3,0.8,0.8,0.0,21.3,8.5,5.5,0.3,21.3,0.0,N,N,N,Key Role,19.1,44.4,N,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,NOP,Jordan Hawkins,SG,4.3,2.5,1.0,0.0,0.0,0.8,14.4,4.3,2.5,1.0,14.4,0.0,N,N,N,Bench,16.2,26.3,N,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,LAC,Kawhi Leonard,SF,21.3,6.3,3.0,1.3,0.5,1.8,32.0,22.8,6.3,3.0,32.0,1.5,N,Y,N,Star,27.3,47.1,Y,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,LAC,James Harden,PG,21.3,4.8,8.0,1.3,0.3,2.5,31.8,23.3,4.8,8.0,31.8,2.0,N,Y,N,Superstar,26.5,49.0,Y,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,LAC,Ivica Zubac,C,15.5,8.0,2.8,0.0,1.0,0.0,27.6,17.0,8.0,2.8,27.6,1.5,N,Y,N,Star,21.6,63.6,Y,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,LAC,John Collins,SF,11.3,6.5,1.0,1.5,0.8,0.5,25.4,12.8,6.5,1.0,25.4,1.5,N,Y,N,Star,19.1,58.1,Y,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,LAC,Kris Dunn,SG,7.0,3.3,0.8,1.0,0.0,1.0,22.8,7.0,3.3,0.8,22.8,0.0,N,N,N,Bench,13.8,47.8,Y,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,LAC,Derrick Jones Jr.,SF,9.0,2.3,1.0,0.5,0.8,1.8,21.6,9.0,2.3,1.0,21.6,0.0,N,N,N,Key Role,12.8,63.6,Y,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,LAC,Bradley Beal,SG,5.5,1.0,1.0,0.5,0.0,0.5,20.2,5.5,1.0,1.0,20.2,0.0,N,N,N,Bench,14.5,44.4,Y,2,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,LAC,Brook Lopez,C,7.3,3.8,0.5,0.3,1.3,2.0,16.8,7.3,3.8,0.5,16.8,0.0,N,N,N,Key Role,20.8,35.7,Y,4,2025-10-31T19:56:14.349Z
2025-10-31,NOP @ LAC,LAC,Bogdan Bogdanović,SG,1.0,3.0,0.5,0.0,0.0,0.0,16.5,1.0,3.0,0.5,16.5,0.0,N,N,N,Bench,18.2,11.1,Y,2,2025-10-31T19:56:14.349Z
