Date,Matchup,Team,Player,Pos,BasePoints,BaseBounds,BaseAssists,BaseSteals,BaseBlocks,Base3PM,BaseMinutes,EnhPoints,EnhRebounds,EnhAssists,EnhMinutes,PointsBoost,HasInjuryAdj,HasEnhancement,HasGameScript,StarTier,Usage,FGPct,IsHome,GamesPlayed,LastUpdated
2025-11-03,SAC @ DEN,SAC,Zach LaVine,SG,14.3,1.7,0.9,0.6,0.2,4.0,18.2,16.8,1.7,0.9,18.2,2.5,Y,Y,N,Star,25.8,52.7,N,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,SAC,Nique Clifford,SG,0.0,3.0,0.0,0.0,1.0,0.0,15.9,1.0,3.0,0.0,15.9,1.0,Y,N,N,Bench,2.3,,N,1,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,SAC,Drew Eubanks,SF,3.2,2.4,0.4,0.4,0.6,0.0,11.1,3.2,2.4,0.4,11.1,0.0,Y,N,N,Bench,13.2,50.0,N,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,DEN,Nikola Jokić,C,20.4,14.4,10.8,1.8,0.8,1.0,34.7,22.4,14.4,10.8,34.7,2.0,N,Y,N,Superstar,22.0,59.1,Y,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,DEN,Christian Braun,SG,11.0,3.8,2.4,0.8,0.4,0.4,30.9,11.0,3.8,2.4,30.9,0.0,N,N,N,Key Role,16.1,48.9,Y,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,DEN,Aaron Gordon,SF,19.8,5.4,2.0,0.8,0.2,2.4,30.2,21.3,5.4,2.0,30.2,1.5,N,Y,N,Star,21.3,55.2,Y,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,DEN,Jamal Murray,SG,22.2,3.9,4.6,1.2,0.0,2.6,28.8,25.2,3.9,4.6,28.8,3.0,Y,Y,N,Superstar,28.5,51.6,Y,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,DEN,Tim Hardaway Jr.,SG,11.2,1.2,1.2,0.6,0.0,2.4,23.3,11.2,1.2,1.2,23.3,0.0,N,N,N,Key Role,16.0,46.3,Y,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,DEN,Cameron Johnson,SF,7.0,2.7,1.2,0.4,0.2,1.2,22.9,8.0,2.7,1.2,22.9,1.0,Y,N,N,Key Role,13.1,39.4,Y,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,DEN,Peyton Watson,SG,7.2,3.0,1.8,1.0,1.4,0.4,21.2,7.2,3.0,1.8,21.2,0.0,N,N,N,Key Role,12.3,63.2,Y,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,DEN,Bruce Brown,SG,5.4,4.0,1.6,0.8,0.4,0.6,18.5,5.4,4.0,1.6,18.5,0.0,N,N,N,Key Role,12.2,52.4,Y,5,2025-11-03T23:12:29.905Z
2025-11-03,SAC @ DEN,DEN,Jonas Valančiūnas,C,8.8,4.6,1.4,0.0,0.6,0.0,12.1,8.8,4.6,1.4,12.1,0.0,N,N,N,Key Role,31.7,54.5,Y,5,2025-11-03T23:12:29.905Z
2025-11-03,LAL @ POR,LAL,Luka Dončić,PF,36.5,11.5,8.0,1.5,0.0,3.5,38.6,38.5,11.5,8.0,38.6,2.0,N,Y,N,Superstar,38.7,46.9,N,2,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,LAL,Austin Reaves,PG,33.4,4.8,9.0,1.6,0.0,3.6,38.3,35.4,4.8,9.0,38.3,2.0,N,Y,N,Superstar,30.5,46.2,N,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,LAL,Rui Hachimura,SF,15.0,4.6,2.0,0.6,0.4,1.6,36.6,16.5,4.6,2.0,36.6,1.5,N,Y,N,Star,15.5,53.8,N,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,LAL,Jake LaRavia,SF,15.8,6.6,3.4,1.8,0.2,2.0,31.3,17.3,6.6,3.4,31.3,1.5,N,Y,N,Star,16.2,60.4,N,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,LAL,Deandre Ayton,C,16.0,8.3,1.8,0.8,0.8,0.0,30.9,17.5,8.3,1.8,30.9,1.5,N,Y,N,Star,20.5,61.2,N,4,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,LAL,Marcus Smart,SG,11.3,3.0,4.3,1.3,0.3,1.3,30.7,11.3,3.0,4.3,30.7,0.0,N,N,N,Key Role,14.4,48.0,N,3,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,LAL,Jaxson Hayes,C,6.3,4.7,3.0,0.7,1.0,0.3,22.8,6.3,4.7,3.0,22.8,0.0,N,N,N,Key Role,8.5,81.8,N,3,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,LAL,Jarred Vanderbilt,SF,6.4,6.6,2.0,1.4,0.2,0.0,20.9,6.4,6.6,2.0,20.9,0.0,N,N,N,Key Role,13.2,52.2,N,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,LAL,Dalton Knecht,SF,8.2,1.4,0.6,0.8,0.8,1.0,20.1,8.2,1.4,0.6,20.1,0.0,N,N,N,Bench,17.2,43.2,N,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,POR,Deni Avdija,SF,25.1,6.0,5.2,0.6,0.8,2.8,32.3,28.1,6.0,5.2,32.3,3.0,Y,Y,N,Superstar,26.9,51.3,Y,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,POR,Jrue Holiday,PG,20.5,5.0,9.7,1.2,0.4,2.8,32.1,23.5,5.0,9.7,32.1,3.0,Y,Y,N,Superstar,21.0,51.4,Y,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,POR,Toumani Camara,SF,12.7,4.0,3.7,1.6,0.6,1.6,31.6,15.2,4.0,3.7,31.6,2.5,Y,Y,N,Star,16.2,40.7,Y,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,POR,Jerami Grant,SF,20.5,3.1,1.3,1.8,0.6,2.2,28.3,23.0,3.1,1.3,28.3,2.5,Y,Y,N,Star,21.9,44.6,Y,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,POR,Donovan Clingan,C,10.6,11.2,2.6,0.6,1.4,0.4,24.8,13.1,11.2,2.6,24.8,2.5,Y,Y,N,Star,13.3,50.0,Y,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,POR,Kris Murray,SF,6.8,4.0,0.9,2.0,0.3,0.5,24.4,7.8,4.0,0.9,24.4,1.0,Y,N,N,Key Role,10.1,50.0,Y,4,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,POR,Shaedon Sharpe,SG,15.2,4.1,0.9,1.4,0.2,1.8,23.0,17.7,4.1,0.9,23.0,2.5,Y,Y,N,Star,29.3,37.3,Y,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,POR,Blake Wesley,SG,5.8,2.2,3.0,1.6,0.2,0.4,16.6,5.8,2.2,3.0,16.6,0.0,N,N,N,Key Role,16.3,41.4,Y,5,2025-11-03T23:12:39.233Z
2025-11-03,LAL @ POR,POR,Matisse Thybulle,SG,6.5,0.7,0.3,2.7,0.0,1.3,11.7,6.5,0.7,0.3,11.7,0.0,Y,N,N,Bench,10.4,75.0,Y,3,2025-11-03T23:12:39.233Z
2025-11-03,MIA @ LAC,MIA,Bam Adebayo,C,23.4,8.4,3.4,1.2,0.4,2.6,34.1,25.4,8.4,3.4,34.1,2.0,N,Y,N,Superstar,26.0,46.6,N,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,MIA,Andrew Wiggins,SF,15.8,5.8,2.0,1.4,0.8,1.4,31.4,17.3,5.8,2.0,31.4,1.5,N,Y,N,Star,22.1,50.0,N,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,MIA,Jaime Jaquez Jr.,PG,19.8,7.0,5.2,0.6,0.0,0.4,30.2,21.3,7.0,5.2,30.2,1.5,N,Y,N,Star,23.0,61.3,N,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,MIA,Norman Powell,SG,22.0,6.5,2.5,2.5,0.0,2.5,28.2,23.5,6.5,2.5,28.2,1.5,N,Y,N,Star,23.8,48.0,N,2,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,MIA,Davion Mitchell,PG,7.6,1.4,6.6,0.6,0.0,1.0,26.8,7.6,1.4,6.6,26.8,0.0,N,N,N,Key Role,14.2,45.5,N,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,MIA,Nikola Jović,SF,9.0,4.2,2.8,0.2,0.2,1.4,22.2,9.0,4.2,2.8,22.2,0.0,N,N,N,Key Role,16.0,41.7,N,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,MIA,Simone Fontecchio,SF,13.0,3.0,1.6,0.6,0.2,3.4,21.5,13.0,3.0,1.6,21.5,0.0,N,N,N,Key Role,17.6,48.8,N,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,MIA,Kel'el Ware,C,9.0,7.4,1.0,0.6,0.6,1.0,20.7,9.0,7.4,1.0,20.7,0.0,N,N,N,Key Role,17.4,47.2,N,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,MIA,Pelle Larsson,SG,9.6,3.0,2.4,0.4,0.0,1.4,19.1,9.6,3.0,2.4,19.1,0.0,N,N,N,Key Role,16.9,54.8,N,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,LAC,James Harden,PG,21.8,4.8,9.2,1.4,0.2,2.8,33.2,23.8,4.8,9.2,33.2,2.0,N,Y,N,Superstar,26.7,47.1,Y,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,LAC,Kawhi Leonard,SF,23.8,6.0,3.4,2.2,0.4,2.4,32.8,25.8,6.0,3.4,32.8,2.0,N,Y,N,Superstar,26.6,51.2,Y,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,LAC,Ivica Zubac,C,15.2,8.6,2.4,0.0,1.4,0.0,28.8,16.7,8.6,2.4,28.8,1.5,N,Y,N,Star,19.3,64.7,Y,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,LAC,John Collins,SF,11.8,5.8,1.0,1.2,0.6,0.6,24.1,11.8,5.8,1.0,24.1,0.0,N,N,N,Key Role,19.9,58.5,Y,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,LAC,Derrick Jones Jr.,PF,10.4,2.4,1.0,0.4,1.0,1.8,23.0,10.4,2.4,1.0,23.0,0.0,N,N,N,Key Role,13.4,65.6,Y,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,LAC,Kris Dunn,SG,6.8,2.6,0.6,1.4,0.0,0.8,22.8,6.8,2.6,0.6,22.8,0.0,N,N,N,Bench,13.6,48.3,Y,5,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,LAC,Bradley Beal,SG,6.7,1.0,1.3,0.3,0.0,0.7,20.5,6.7,1.0,1.3,20.5,0.0,N,N,N,Bench,16.5,41.2,Y,3,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,LAC,Bogdan Bogdanović,SG,1.0,3.0,0.5,0.0,0.0,0.0,16.5,1.0,3.0,0.5,16.5,0.0,N,N,N,Bench,18.2,11.1,Y,2,2025-11-03T23:12:47.843Z
2025-11-03,MIA @ LAC,LAC,Brook Lopez,C,6.4,3.6,0.4,0.4,1.2,1.6,16.3,6.4,3.6,0.4,16.3,0.0,N,N,N,Bench,20.5,33.3,Y,5,2025-11-03T23:12:47.843Z
